          distance              timeN                 Tn          C(3P-J=0)          C(3P-J=1)          C(3P-J=2)          C(1D-J=2)          C(1S-J=0)        N(4S-J=3/2)        N(2D-J=5/2)        N(2D-J=3/2)        N(2P-J=1/2)        N(2P-J=3/2)          O(3P-J=2)          O(3P-J=1)          O(3P-J=0)          O(1D-J=2)          O(1S-J=0)          S(3P-J=2)          S(3P-J=1)          S(3P-J=0)          S(1D-J=2)          S(1S-J=0)         Si(3P-J=0)         Si(3P-J=1)         Si(3P-J=2)         Si(1D-J=2)         Si(1S-J=0)       C+(2P-J=1/2)       C+(2P-J=3/2)       C+(4P-J=1/2)       C+(4P-J=3/2)       C+(4P-J=5/2)         N+(3P-J=0)         N+(3P-J=1)         N+(3P-J=2)         N+(1D-J=2)         N+(1S-J=0)       O+(4S-J=3/2)       O+(2D-J=5/2)       O+(2D-J=3/2)       O+(2P-J=3/2)       O+(2P-J=1/2)       S+(4S-J=3/2)       S+(2D-J=3/2)       S+(2D-J=5/2)       S+(2P-J=1/2)       S+(2P-J=3/2)      Si+(2P-J=1/2)      Si+(2P-J=3/2)      Si+(4P-J=1/2)      Si+(4P-J=3/2)      Si+(4P-J=5/2) 
  1.696816250E+015   1.537089739E+001   1.181963985E+002   1.662652719E-001   4.155119268E-001   4.182228006E-001   7.478677781E-010   2.125131579E-017   1.000000000E+000   1.635311635E-011   3.894262174E-012   1.803955417E-019   3.400509854E-019   9.980516258E-001   1.017037746E-003   9.313364487E-004   6.085550065E-014   8.650887990E-023   9.999961647E-001   3.009411504E-006   8.259208492E-007   2.178575149E-012   2.989952772E-019   9.278612203E-001   6.822229179E-002   3.916486425E-003   1.470377426E-009   1.037716301E-015   5.001311468E-001   4.998688532E-001   1.518615948E-025   4.705869436E-024   0.000000000E+000   9.944775704E-001   4.987464944E-003   5.349646467E-004   1.390173212E-011   1.195162803E-020   1.000000000E+000   3.308856681E-025   5.098363596E-026   1.585120479E-030   9.963121177E-031   9.999999983E-001   2.893528470E-010   1.432781242E-009   1.884962673E-016   2.259176557E-016   9.805020732E-001   1.949792676E-002   3.917756469E-035   4.992578256E-034   3.137159059E-025 
  1.696874051E+015   1.537142260E+001   1.182204870E+002   1.662538790E-001   4.155030915E-001   4.182430287E-001   7.484183629E-010   2.128554897E-017   1.000000000E+000   1.637747635E-011   3.900065948E-012   1.808063067E-019   3.408252996E-019   9.980505425E-001   1.017540604E-003   9.319168653E-004   6.093110299E-014   8.062215242E-023   9.999961602E-001   3.012656685E-006   8.271221124E-007   2.180104605E-012   2.995223896E-019   9.278406377E-001   6.824065734E-002   3.918703501E-003   1.470997436E-009   1.038911471E-015   5.001299831E-001   4.998700169E-001   1.523640300E-025   4.721446985E-024   0.000000000E+000   9.944785273E-001   4.986599033E-003   5.348736419E-004   1.391642738E-011   1.198025755E-020   1.000000000E+000   3.314321861E-025   5.106804388E-026   1.588820177E-030   9.986376239E-031   9.999999983E-001   2.896414853E-010   1.434214130E-009   1.888358685E-016   2.263255168E-016   9.805017291E-001   1.949827086E-002   3.926538037E-035   5.003792487E-034   0.000000000E+000 
  1.696931853E+015   1.537194781E+001   1.182445800E+002   1.662424891E-001   4.154942574E-001   4.182632528E-001   7.489691209E-010   2.132176871E-017   1.000000000E+000   1.640186249E-011   3.905875951E-012   1.812178368E-019   3.416010560E-019   9.980494589E-001   1.018043618E-003   9.324975269E-004   6.100676998E-014   9.434693126E-023   9.999961558E-001   3.015904749E-006   8.283249144E-007   2.181634487E-012   3.000489892E-019   9.278200520E-001   6.825902521E-002   3.920921348E-003   1.471617435E-009   1.040107052E-015   5.001288200E-001   4.998711800E-001   1.528679178E-025   4.737069595E-024   1.841768215E-023   9.944794838E-001   4.985733508E-003   5.347826773E-004   1.393113184E-011   1.201030900E-020   1.000000000E+000   3.319793793E-025   5.115255652E-026   1.592526991E-030   1.000967603E-030   9.999999983E-001   2.899302858E-010   1.435647827E-009   1.891759378E-016   2.267339416E-016   9.805013852E-001   1.949861481E-002   3.935335730E-035   5.015027361E-034   0.000000000E+000 
  1.697039024E+015   1.537292162E+001   1.182892636E+002   1.662213783E-001   4.154778806E-001   4.183007403E-001   7.499907472E-010   2.138697043E-017   1.000000000E+000   1.644714686E-011   3.916664978E-012   1.819828971E-019   3.430432358E-019   9.980474485E-001   1.018976687E-003   9.335748003E-004   6.114722795E-014   8.509129450E-023   9.999961475E-001   3.021934728E-006   8.305591480E-007   2.184472224E-012   3.010292604E-019   9.277818751E-001   6.829308787E-002   3.925035569E-003   1.472766967E-009   1.042326594E-015   5.001266646E-001   4.998733354E-001   1.538060489E-025   4.766155624E-024   0.000000000E+000   9.944812561E-001   4.984129731E-003   5.346141226E-004   1.395842021E-011   1.206573092E-020   1.000000000E+000   3.329957376E-025   5.130953169E-026   1.599418786E-030   1.005299555E-030   9.999999983E-001   2.904661904E-010   1.438308237E-009   1.898077124E-016   2.274927098E-016   9.805007478E-001   1.949925216E-002   3.951690575E-035   5.035913047E-034   3.137159059E-025 
  1.697146196E+015   1.537389544E+001   1.183339628E+002   1.662002777E-001   4.154615076E-001   4.183382140E-001   7.510129598E-010   2.145314354E-017   1.000000000E+000   1.649252124E-011   3.927475463E-012   1.827505983E-019   3.444903940E-019   9.980454368E-001   1.019910294E-003   9.346529167E-004   6.128790607E-014   1.226601085E-022   9.999961392E-001   3.027974634E-006   8.327986873E-007   2.187311426E-012   3.020110745E-019   9.277436876E-001   6.832715852E-002   3.929152436E-003   1.473916462E-009   1.044548943E-015   5.001245108E-001   4.998754892E-001   1.547492088E-025   4.795397659E-024   0.000000000E+000   9.944830270E-001   4.982527280E-003   5.344457057E-004   1.398574018E-011   1.211899923E-020   1.000000000E+000   3.340144221E-025   5.146686764E-026   1.606335145E-030   1.009646948E-030   9.999999983E-001   2.910026530E-010   1.440971430E-009   1.904411007E-016   2.282534214E-016   9.805001110E-001   1.949988902E-002   3.968101070E-035   5.056869980E-034   0.000000000E+000 
  1.697253367E+015   1.537486925E+001   1.183786774E+002   1.661791871E-001   4.154451385E-001   4.183756737E-001   7.520357553E-010   2.151835225E-017   1.000000000E+000   1.653798574E-011   3.938307431E-012   1.835209476E-019   3.459425440E-019   9.980434237E-001   1.020844437E-003   9.357318762E-004   6.142879050E-014   8.529886472E-023   9.999961309E-001   3.034024477E-006   8.350435421E-007   2.190152093E-012   3.029957305E-019   9.277054894E-001   6.836123716E-002   3.933271948E-003   1.475065920E-009   1.046774651E-015   5.001223588E-001   4.998776412E-001   1.556974203E-025   4.824796413E-024   0.000000000E+000   9.944847964E-001   4.980926156E-003   5.342774265E-004   1.401309178E-011   1.217548924E-020   1.000000000E+000   3.350354359E-025   5.162456484E-026   1.613276134E-030   1.014009824E-030   9.999999983E-001   2.915396738E-010   1.443637406E-009   1.910761056E-016   2.290160798E-016   9.804994746E-001   1.950052538E-002   3.984567356E-035   5.077898342E-034   0.000000000E+000 
  1.697360539E+015   1.537584307E+001   1.184234076E+002   1.661581065E-001   4.154287731E-001   4.184131196E-001   7.530591365E-010   2.158425555E-017   1.000000000E+000   1.658354044E-011   3.949160908E-012   1.842939519E-019   3.473996990E-019   9.980414092E-001   1.021779118E-003   9.368116789E-004   6.156989266E-014   7.112105968E-023   9.999961226E-001   3.040084270E-006   8.372937227E-007   2.192994226E-012   3.039824239E-019   9.276672807E-001   6.839532377E-002   3.937394104E-003   1.476215341E-009   1.049003182E-015   5.001202084E-001   4.998797916E-001   1.566507066E-025   4.854352600E-024   1.838823591E-023   9.944865643E-001   4.979326358E-003   5.341092850E-004   1.404047501E-011   1.223112642E-020   1.000000000E+000   3.360587820E-025   5.178262378E-026   1.620241819E-030   1.018388223E-030   9.999999983E-001   2.920772529E-010   1.446306166E-009   1.917127298E-016   2.297806884E-016   9.804988388E-001   1.950116125E-002   4.001089575E-035   5.098998314E-034   3.137159059E-025 
  1.697544916E+015   1.537751843E+001   1.185003976E+002   1.661218633E-001   4.154006272E-001   4.184775088E-001   7.548211250E-010   2.169882253E-017   1.000000000E+000   1.666212394E-011   3.967883576E-012   1.856300577E-019   3.499183310E-019   9.980379403E-001   1.023388394E-003   9.386713391E-004   6.181315177E-014   8.130433067E-023   9.999961083E-001   3.050532820E-006   8.411774126E-007   2.197887244E-012   3.056864697E-019   9.276015217E-001   6.845398484E-002   3.944492026E-003   1.478192712E-009   1.052843917E-015   5.001165127E-001   4.998834873E-001   1.583026775E-025   4.905571392E-024   0.000000000E+000   9.944896025E-001   4.976577175E-003   5.338203373E-004   1.408765900E-011   1.232658659E-020   1.000000000E+000   3.378248080E-025   5.205539539E-026   1.632283528E-030   1.025957246E-030   9.999999983E-001   2.930034077E-010   1.450904003E-009   1.928117724E-016   2.311006902E-016   9.804977460E-001   1.950225404E-002   4.029645606E-035   5.135466691E-034   3.137159059E-025 
  1.697729293E+015   1.537919378E+001   1.185774335E+002   1.660856498E-001   4.153724926E-001   4.185418569E-001   7.565848424E-010   2.181333928E-017   1.000000000E+000   1.674097532E-011   3.986670111E-012   1.869740787E-019   3.524518837E-019   9.980344672E-001   1.024999259E-003   9.405334963E-004   6.205704696E-014   7.627655181E-023   9.999960939E-001   3.061010912E-006   8.450769464E-007   2.202784597E-012   3.073972407E-019   9.275357313E-001   6.851266947E-002   3.951597774E-003   1.480169975E-009   1.056693872E-015   5.001128220E-001   4.998871780E-001   1.599698552E-025   4.957261950E-024   0.000000000E+000   9.944926363E-001   4.973831914E-003   5.335317967E-004   1.413493670E-011   1.242244033E-020   1.000000000E+000   3.395977620E-025   5.232924154E-026   1.644398865E-030   1.033572551E-030   9.999999983E-001   2.939312157E-010   1.455510085E-009   1.939156304E-016   2.324264915E-016   9.804966546E-001   1.950334536E-002   4.058368326E-035   5.172148484E-034   0.000000000E+000 
  1.697913671E+015   1.538086915E+001   1.186545154E+002   1.660494660E-001   4.153443693E-001   4.186061639E-001   7.583502873E-010   2.192741203E-017   1.000000000E+000   1.682009511E-011   4.005520641E-012   1.883260508E-019   3.550004250E-019   9.980309901E-001   1.026611714E-003   9.423981510E-004   6.230158279E-014   8.884279938E-023   9.999960795E-001   3.071518605E-006   8.489923754E-007   2.207686282E-012   3.091164157E-019   9.274699095E-001   6.857137763E-002   3.958711345E-003   1.482147132E-009   1.060552535E-015   5.001091362E-001   4.998908638E-001   1.616523587E-025   5.009427966E-024   1.834930134E-023   9.944956658E-001   4.971090571E-003   5.332436631E-004   1.418230814E-011   1.252011510E-020   1.000000000E+000   3.413776596E-025   5.260416467E-026   1.656588168E-030   1.041234350E-030   9.999999982E-001   2.948606774E-010   1.460124413E-009   1.950243184E-016   2.337581094E-016   9.804955648E-001   1.950443523E-002   4.087258458E-035   5.209044624E-034   3.137159059E-025 
  1.698098048E+015   1.538254451E+001   1.187316433E+002   1.660133120E-001   4.153162573E-001   4.186704299E-001   7.601174624E-010   2.204307944E-017   1.000000000E+000   1.689948387E-011   4.024435295E-012   1.896860101E-019   3.575640228E-019   9.980275089E-001   1.028225757E-003   9.442653041E-004   6.254675862E-014   1.067001133E-022   9.999960650E-001   3.082055958E-006   8.529237513E-007   2.212592297E-012   3.108424894E-019   9.274040565E-001   6.863010929E-002   3.965832738E-003   1.484124182E-009   1.064420334E-015   5.001054553E-001   4.998945447E-001   1.633503078E-025   5.062073160E-024   0.000000000E+000   9.944986909E-001   4.968353143E-003   5.329559361E-004   1.422977337E-011   1.261979229E-020   1.000000000E+000   3.431645163E-025   5.288016721E-026   1.668851777E-030   1.048942859E-030   9.999999982E-001   2.957917931E-010   1.464746990E-009   1.961378503E-016   2.350955612E-016   9.804944764E-001   1.950552365E-002   4.116316729E-035   5.246156044E-034   0.000000000E+000 
  1.698282425E+015   1.538421988E+001   1.188088172E+002   1.659771876E-001   4.152881567E-001   4.187346549E-001   7.618863644E-010   2.215883036E-017   1.000000000E+000   1.697914212E-011   4.043414200E-012   1.910539927E-019   3.601427452E-019   9.980240237E-001   1.029841390E-003   9.461349563E-004   6.279257001E-014   8.448980679E-023   9.999960505E-001   3.092623031E-006   8.568711257E-007   2.217502642E-012   3.125762625E-019   9.273381721E-001   6.868886442E-002   3.972961951E-003   1.486101126E-009   1.068296843E-015   5.001017793E-001   4.998982207E-001   1.650638228E-025   5.115201268E-024   1.832274511E-023   9.945017117E-001   4.965619629E-003   5.326686156E-004   1.427733244E-011   1.271723811E-020   1.000000000E+000   3.449583478E-025   5.315725162E-026   1.681190031E-030   1.056698289E-030   9.999999982E-001   2.967245634E-010   1.469377818E-009   1.972562406E-016   2.364388642E-016   9.804933894E-001   1.950661062E-002   4.145543865E-035   5.283483677E-034   0.000000000E+000 
  1.698466803E+015   1.538589525E+001   1.188860371E+002   1.659410930E-001   4.152600674E-001   4.187988389E-001   7.636569939E-010   2.227559118E-017   1.000000000E+000   1.705907040E-011   4.062457483E-012   1.924300349E-019   3.627366607E-019   9.980205343E-001   1.031458611E-003   9.480071081E-004   6.303902669E-014   1.004156448E-022   9.999960359E-001   3.103219884E-006   8.608345503E-007   2.222417312E-012   3.143160125E-019   9.272722565E-001   6.874764298E-002   3.980098983E-003   1.488077965E-009   1.072182483E-015   5.000981081E-001   4.999018919E-001   1.667930249E-025   5.168816053E-024   0.000000000E+000   9.945047283E-001   4.962890026E-003   5.323817014E-004   1.432498538E-011   1.281708270E-020   1.000000000E+000   3.467591695E-025   5.343542033E-026   1.693603272E-030   1.064500856E-030   9.999999982E-001   2.976589886E-010   1.474016899E-009   1.983795034E-016   2.377880354E-016   9.804923039E-001   1.950769613E-002   4.174940597E-035   5.321028460E-034   0.000000000E+000 
  1.698858540E+015   1.538945485E+001   1.190502554E+002   1.658645028E-001   4.152004250E-001   4.189350714E-001   7.674246894E-010   2.252315393E-017   1.000000000E+000   1.722978892E-011   4.103132109E-012   1.953805643E-019   3.682985720E-019   9.980131070E-001   1.034899915E-003   9.519930804E-004   6.356479011E-014   1.155819056E-022   9.999960049E-001   3.125833632E-006   8.693089629E-007   2.232873627E-012   3.180391212E-019   9.271321052E-001   6.887260464E-002   3.995288638E-003   1.492277713E-009   1.080467771E-015   5.000903244E-001   4.999096756E-001   1.705196063E-025   5.284361578E-024   0.000000000E+000   9.945111230E-001   4.957103536E-003   5.317734556E-004   1.442654309E-011   1.303151593E-020   1.000000000E+000   3.506085635E-025   5.403004240E-026   1.720227559E-030   1.081236041E-030   9.999999982E-001   2.996498114E-010   1.483900735E-009   2.007822845E-016   2.406741121E-016   9.804900023E-001   1.950999768E-002   4.237964712E-035   5.401523159E-034   0.000000000E+000 
  1.699250278E+015   1.539301447E+001   1.192146815E+002   1.657880464E-001   4.151408339E-001   4.190711190E-001   7.712001649E-010   2.277292730E-017   1.000000000E+000   1.740173380E-011   4.144099118E-012   1.983679880E-019   3.739300323E-019   9.980056613E-001   1.038348389E-003   9.559903467E-004   6.409345202E-014   8.654417549E-023   9.999959736E-001   3.148582650E-006   8.778565623E-007   2.243349432E-012   3.217956886E-019   9.269918133E-001   6.899767165E-002   4.010513565E-003   1.496476992E-009   1.088793354E-015   5.000825626E-001   4.999174374E-001   1.743187316E-025   5.402157738E-024   0.000000000E+000   9.945174983E-001   4.951334662E-003   5.311670401E-004   1.452852511E-011   1.324555364E-020   1.000000000E+000   3.544897314E-025   5.462959348E-026   1.747195177E-030   1.098187044E-030   9.999999982E-001   3.016481084E-010   1.493821846E-009   2.032072603E-016   2.435869204E-016   9.804877073E-001   1.951229274E-002   4.301764733E-035   5.483011382E-034   0.000000000E+000 
  1.699642015E+015   1.539657410E+001   1.193793156E+002   1.657117234E-001   4.150812940E-001   4.192069817E-001   7.749834096E-010   2.302541033E-017   1.000000000E+000   1.757491000E-011   4.185359696E-012   2.013926556E-019   3.796317004E-019   9.979981971E-001   1.041804031E-003   9.599989138E-004   6.462503089E-014   1.152303614E-022   9.999959421E-001   3.171467511E-006   8.864778502E-007   2.253844695E-012   3.255852503E-019   9.268513810E-001   6.912284371E-002   4.025773746E-003   1.500675801E-009   1.097159478E-015   5.000748226E-001   4.999251774E-001   1.781915937E-025   5.522241577E-024   0.000000000E+000   9.945238542E-001   4.945583376E-003   5.305624525E-004   1.463093174E-011   1.346918011E-020   1.000000000E+000   3.584028212E-025   5.523409681E-026   1.774509433E-030   1.115355944E-030   9.999999982E-001   3.036538810E-010   1.503780239E-009   2.056545657E-016   2.465266235E-016   9.804854187E-001   1.951458131E-002   4.366347723E-035   5.565502204E-034   0.000000000E+000 
  1.700033753E+015   1.540013375E+001   1.195441577E+002   1.656355338E-001   4.150218056E-001   4.193426598E-001   7.787744097E-010   2.328066195E-017   1.000000000E+000   1.774932239E-011   4.226915007E-012   2.044549172E-019   3.854042366E-019   9.979907144E-001   1.045266839E-003   9.640187881E-004   6.515952302E-014   1.129614437E-022   9.999959103E-001   3.194488790E-006   8.951733304E-007   2.264359379E-012   3.294097869E-019   9.267108088E-001   6.924812053E-002   4.041069167E-003   1.504874140E-009   1.105566344E-015   5.000671043E-001   4.999328957E-001   1.821394001E-025   5.644650576E-024   0.000000000E+000   9.945301906E-001   4.939849651E-003   5.299596901E-004   1.473376322E-011   1.368927865E-020   1.000000000E+000   3.623479807E-025   5.584357558E-026   1.802173648E-030   1.132744829E-030   9.999999982E-001   3.056671297E-010   1.513775920E-009   2.081243349E-016   2.494933834E-016   9.804831366E-001   1.951686344E-002   4.431720774E-035   5.649004742E-034   0.000000000E+000 
  1.700425491E+015   1.540369341E+001   1.197092080E+002   1.655594772E-001   4.149623686E-001   4.194781533E-001   7.825731484E-010   2.353800401E-017   1.000000000E+000   1.792497577E-011   4.268766195E-012   2.075551239E-019   3.912483024E-019   9.979832132E-001   1.048736811E-003   9.680499762E-004   6.569693648E-014   9.581780517E-023   9.999958784E-001   3.217647061E-006   9.039435091E-007   2.274893440E-012   3.332680732E-019   9.265700969E-001   6.937350181E-002   4.056399809E-003   1.509072004E-009   1.114013449E-015   5.000594076E-001   4.999405924E-001   1.861633718E-025   5.769422651E-024   0.000000000E+000   9.945365078E-001   4.934133460E-003   5.293587505E-004   1.483701976E-011   1.391265479E-020   1.000000000E+000   3.663253569E-025   5.645805288E-026   1.830191159E-030   1.150355796E-030   9.999999982E-001   3.076878540E-010   1.523808884E-009   2.106167009E-016   2.524873613E-016   9.804808609E-001   1.951913914E-002   4.497891011E-035   5.733528150E-034   0.000000000E+000 
